,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_in min/ms,time_signature,Class
17167,33.0,0.496,0.947,2.0,-2.332,1,0.0555,0.000148,0.000201,0.366,0.328,105.006,257114.0,4,10
2615,2.0,0.281,0.614,,-9.066,1,0.0551,0.088,,0.252,0.498,134.665,522267.0,4,1
2466,9.0,0.877,0.61,10.0,-7.817,0,0.0731,0.0238,0.611,0.115,0.634,135.951,137647.0,4,5
7831,33.0,0.407,0.63,,-5.678,1,0.0302,0.00198,,0.294,0.37,90.613,191360.0,4,10
7188,49.0,0.755,0.722,1.0,-6.231,0,0.23,0.339,2.53e-05,0.148,0.537,87.275,222787.0,4,5
1185,71.0,0.569,0.84,1.0,-4.123,1,0.118,0.0295,0.000118,0.0995,0.749,183.059,249587.0,3,6
1478,37.0,0.532,0.836,9.0,-7.683,0,0.0359,0.0179,0.000772,0.0873,0.184,139.997,274000.0,3,6
4340,70.0,0.601,0.806,7.0,-4.579,1,0.0345,0.0527,,0.185,0.711,89.87,3.865333333,4,4
10183,45.0,0.654,0.801,7.0,-7.529,1,0.085,0.0338,0.000108,0.348,0.458,81.095,180227.0,4,10
803,35.0,0.617,0.593,4.0,-7.761,1,0.028,0.385,0.000123,0.137,0.614,95.086,329237.0,4,2
6450,31.0,0.545,0.356,4.0,-15.239,1,0.0937,0.829,0.00053,0.297,0.427,144.235,4.388883333,4,0
14229,39.0,0.434,0.866,10.0,-8.033,0,0.038,0.154,0.792,0.95,0.701,126.279,1019625.0,4,10
11462,20.0,0.317,0.778,7.0,-7.354,0,0.0562,0.0975,0.00342,0.116,0.222,173.942,384973.0,4,10
674,70.0,0.762,0.651,,-13.34,1,0.0655,0.00198,0.856,0.111,0.941,130.395,449160.0,4,1
5145,56.0,0.277,0.479,5.0,-8.483,0,0.0495,0.585,0.0224,0.16,0.483,53.905,230360.0,4,2
2028,19.0,0.395,0.774,2.0,-7.731,0,0.0433,0.346,0.841,0.0898,0.762,91.578,1284507.0,4,6
14849,20.0,0.469,0.601,,-10.252,1,0.15,0.23,,0.151,0.16,139.771,66884.0,4,2
1631,74.0,0.635,0.184,8.0,-10.785,1,0.0456,0.665,,0.146,0.177,128.424,240200.0,4,2
5748,25.0,0.0876,0.839,4.0,-9.63,1,0.0565,3.36e-05,0.89,0.258,0.622,169.136,112266.0,4,10
30,81.0,0.517,0.848,10.0,-4.054,1,0.0521,0.00581,,0.214,0.429,95.906,188779.0,4,9
16250,43.0,0.484,0.493,1.0,-10.587,0,0.0909,0.492,0.0223,0.327,0.146,113.765,257910.0,4,6
3810,57.0,0.578,0.515,11.0,-9.541,1,0.0347,0.05,0.0268,0.119,0.302,112.879,216733.0,4,10
4268,68.0,0.724,0.523,11.0,-11.139,1,0.116,0.0745,0.703,0.0811,0.965,185.075,203267.0,4,6
12475,,0.55,0.683,4.0,-6.914,1,0.0362,0.0361,1.75e-06,0.334,0.24,87.053,206853.0,4,1
6427,73.0,0.54,0.584,7.0,-9.579,1,0.0254,0.0108,0.00296,0.253,0.244,139.261,386493.0,4,8
16746,63.0,0.79,0.61,9.0,-6.958,0,0.102,0.0613,,0.243,0.62,145.88,200135.0,4,5
2091,56.0,0.485,0.898,4.0,-3.75,1,0.0568,0.000776,0.00244,0.642,0.494,99.983,198680.0,4,10
7617,33.0,0.758,0.636,2.0,-7.044,0,0.0839,0.576,,0.096,0.631,91.942,226957.0,4,9
282,51.0,0.445,0.159,,-14.159,1,0.0419,0.924,0.865,0.113,0.155,68.868,5.01885,4,7
17676,34.0,0.467,0.814,8.0,-4.917,0,0.0338,0.0362,0.17,0.147,0.321,126.014,298080.0,4,6
11766,54.0,0.935,0.78,6.0,-5.795,0,0.197,0.0158,,0.164,0.918,123.895,226160.0,4,5
13742,57.0,0.752,0.809,9.0,-8.399,1,0.0598,0.0908,9.41e-05,0.169,0.658,106.999,237827.0,4,10
11626,32.0,0.678,0.84,,-6.439,0,0.0279,0.229,,0.329,0.684,132.327,303333.0,4,9
14212,28.0,0.577,0.881,4.0,-5.961,1,0.039,0.291,0.000925,0.103,0.721,108.036,226944.0,4,6
10637,16.0,0.469,0.437,4.0,-11.948,0,0.0298,0.487,0.704,0.112,0.567,151.967,223067.0,4,2
1637,42.0,0.823,0.611,8.0,-8.899,0,0.136,0.127,4.08e-06,0.206,0.872,119.569,401267.0,4,5
7269,29.0,0.705,0.447,7.0,-11.327,1,0.0501,0.934,0.172,0.102,0.547,140.446,170107.0,4,2
16422,18.0,0.674,0.736,11.0,-7.476,0,0.0295,0.589,4.89e-05,0.125,0.533,110.025,206045.0,4,10
4930,26.0,0.513,0.818,9.0,-8.612,1,0.056,0.398,,0.309,0.807,97.143,118507.0,4,10
13946,73.0,0.45,0.794,4.0,-5.015,1,0.0538,0.388,,0.303,0.362,143.861,251906.0,4,1
896,45.0,0.419,0.339,7.0,-7.694,0,0.0366,0.784,1.56e-06,0.16,0.378,90.566,181390.0,3,9
11008,48.0,0.484,0.276,4.0,-4.32,1,0.0346,0.907,,0.0973,0.212,107.256,199535.0,4,9
13025,41.0,0.293,0.928,2.0,-4.865,0,0.095,4.2e-05,0.0325,0.197,0.507,106.113,251973.0,4,8
7072,28.0,0.717,0.143,1.0,-11.386,1,0.315,0.941,1.24e-05,0.0929,0.487,110.86,111493.0,5,2
14467,72.0,0.616,0.694,7.0,-10.898,1,0.0411,0.664,0.858,0.145,0.732,93.298,1.863116667,4,9
6746,58.0,0.645,0.442,9.0,-12.997,1,0.0256,0.397,,0.121,0.554,88.491,3.116666667,4,4
11965,32.0,0.275,0.933,2.0,-5.14,0,0.0879,6.86e-05,0.0457,0.206,0.164,100.47,169284.0,4,10
5103,43.0,0.782,0.449,8.0,-10.136,0,0.308,0.71,0.000811,0.345,0.354,106.904,192801.0,4,6
11927,30.0,0.599,0.972,9.0,-6.614,1,0.0511,0.0103,0.748,0.128,0.638,130.002,261757.0,4,1
14731,54.0,0.536,0.907,9.0,-10.249,1,0.0559,0.364,5.22e-06,0.103,0.893,177.352,3.695116667,4,4
10750,55.0,0.91,0.711,11.0,-5.589,0,0.0564,0.0245,1.03e-06,0.0829,0.631,108.045,197215.0,4,9
13792,24.0,0.473,0.913,8.0,-6.05,1,0.0594,0.02,0.000109,0.487,0.594,94.518,203347.0,4,2
8722,28.0,0.57,0.703,2.0,-13.831,0,0.0346,0.0202,,0.967,0.746,127.805,3.80555,4,9
15627,47.0,0.425,0.889,11.0,-4.53,0,0.0419,0.000116,1.49e-05,0.0812,0.583,131.949,214578.0,4,1
3100,21.0,0.403,0.579,5.0,-8.123,0,0.0388,0.128,0.0219,0.096,0.236,100.019,209400.0,4,9
16494,44.0,0.574,0.478,3.0,-9.842,1,0.031,0.211,,0.243,0.211,80.8,193147.0,4,10
15079,19.0,0.453,0.813,5.0,-4.212,1,0.0324,8.07e-05,0.0118,0.681,0.974,92.782,189459.0,4,10
8747,23.0,0.645,0.401,7.0,-15.318,1,0.0493,0.0658,0.788,0.0879,0.102,110.263,169747.0,4,10
15613,56.0,0.543,0.696,7.0,-4.572,1,0.0426,0.601,0.215,0.384,0.849,92.15,253747.0,4,10
2216,63.0,0.533,0.362,4.0,-14.791,1,0.0244,0.478,0.245,0.0857,0.45,82.993,235224.0,4,10
1222,62.0,0.706,0.824,,-7.959,1,0.0694,0.355,0.000133,0.111,0.86,94.98,132000.0,4,9
7499,56.0,0.383,0.703,4.0,-5.65,0,0.0763,0.00116,2.39e-05,0.112,0.42,135.968,212360.0,1,1
15115,36.0,0.361,0.8,5.0,-5.253,1,0.0446,2.2e-05,0.00859,0.0835,0.436,141.907,300227.0,4,10
831,26.0,0.764,0.961,2.0,-3.658,1,0.0559,0.172,0.0524,0.0473,0.432,126.008,351095.0,4,1
13893,58.0,0.889,0.624,1.0,-3.589,1,0.132,0.00225,,0.0926,0.311,78.019,110795.0,4,5
163,19.0,0.754,0.92,3.0,-4.484,0,0.05,0.183,0.689,0.187,0.966,147.998,266133.0,4,1
3152,20.0,0.65,0.533,,-8.634,0,0.0425,0.00118,0.403,0.0348,0.643,142.208,256713.0,1,8
5662,27.0,0.704,0.663,9.0,-7.637,0,0.0504,0.0395,0.868,0.0871,0.318,123.994,201280.0,4,1
12509,65.0,0.771,0.553,11.0,-8.741,0,0.121,0.0166,3.78e-05,0.145,0.484,115.002,177725.0,4,6
14645,61.0,0.746,0.654,10.0,-5.856,0,0.0613,0.0117,,0.101,0.265,130.048,200298.0,4,5
3658,59.0,0.47,0.954,11.0,-3.631,0,0.134,0.000159,0.0043,0.405,0.412,170.1,220173.0,4,6
12341,,0.596,0.551,,-9.603,0,0.134,0.441,0.0158,0.0491,0.529,75.03,274267.0,4,10
10334,59.0,0.417,0.954,11.0,-4.152,0,0.0627,0.00151,,0.407,0.146,96.993,281333.0,4,8
13032,58.0,0.663,0.934,5.0,-4.227,0,0.0348,0.0646,,0.164,0.621,110.031,3.782216667,4,9
14710,17.0,0.38,0.878,2.0,-7.572,1,0.0584,0.000586,0.731,0.2,0.0627,164.002,191090.0,4,6
3813,25.0,0.741,0.789,2.0,-4.733,1,0.0594,0.183,0.000824,0.162,0.863,95.986,220960.0,4,2
14792,43.0,0.66,0.365,5.0,-14.739,1,0.0551,0.886,0.00532,0.104,0.303,159.988,166200.0,4,6
8794,47.0,0.607,0.755,1.0,-6.649,1,0.0343,0.0204,0.177,0.323,0.427,84.988,184235.0,4,8
14630,11.0,0.491,0.338,5.0,-8.924,1,0.0335,0.777,6.18e-06,0.0897,0.224,139.199,406707.0,3,2
10548,56.0,0.405,0.689,10.0,-5.75,1,0.0365,0.0843,,0.207,0.397,155.189,191560.0,4,10
3569,56.0,0.753,0.605,8.0,-6.792,1,0.0832,0.0874,2.33e-05,0.169,0.37,112.991,187120.0,4,5
14721,32.0,0.288,0.99,11.0,-3.656,0,0.319,4.59e-05,0.0056,0.555,0.449,73.016,222238.0,4,8
12726,30.0,0.292,0.95,2.0,-4.567,1,0.134,0.000577,0.00889,0.198,0.221,115.298,254947.0,4,6
2854,12.0,0.604,0.442,8.0,-10.076,1,0.0307,0.802,6.75e-05,0.145,0.419,78.03,197829.0,4,10
15583,12.0,0.55,0.576,,-13.475,1,0.0306,0.178,0.00935,0.0555,0.486,109.837,5.05333333,4,10
11905,32.0,0.515,0.914,6.0,-5.054,0,0.0288,1.73e-05,0.356,0.11,0.863,128.972,239987.0,4,10
8330,63.0,0.768,0.746,6.0,-7.223,0,0.232,0.201,1.39e-05,0.19,0.588,142.013,234000.0,4,5
11244,37.0,0.495,0.623,2.0,-9.041,1,0.4,0.126,,0.124,0.421,71.912,146730.0,4,5
16165,68.0,0.661,0.978,1.0,-3.064,0,0.107,0.0247,,0.0856,0.592,98.019,204960.0,4,8
4237,21.0,0.407,0.197,9.0,-12.756,0,0.0412,0.825,,0.0909,0.422,69.032,245227.0,4,10
9484,31.0,0.591,0.851,8.0,-9.215,1,0.0373,0.0351,0.00778,0.0446,0.623,95.0,205947.0,4,10
8403,22.0,0.407,0.638,5.0,-8.441,1,0.033,0.0287,0.865,0.135,0.0945,92.614,269206.0,4,8
1982,56.0,0.839,0.793,,-5.885,1,0.407,0.547,,0.134,0.771,143.978,161344.0,4,5
10838,23.0,0.495,0.844,7.0,-4.448,1,0.0433,9.75e-05,0.81,0.447,0.46,119.958,185916.0,4,1
3043,55.0,0.526,0.776,7.0,-4.169,1,0.0852,0.000431,0.0157,0.334,0.524,131.194,207373.0,4,1
3391,37.0,0.447,0.979,5.0,-2.962,0,0.198,0.00537,8.55e-06,0.17,0.0833,111.998,259286.0,4,8
5253,41.0,0.29,0.717,9.0,-9.439,0,0.0556,2.71e-05,0.816,0.706,0.236,110.271,348640.0,4,8
5288,34.0,0.497,0.663,7.0,-3.813,0,0.0381,0.164,,0.257,0.0661,149.744,239680.0,4,9
5824,30.0,0.427,0.994,7.0,-4.243,0,0.12,1.47e-05,0.077,0.153,0.254,147.969,253079.0,4,8
11074,54.0,0.588,0.761,8.0,-3.78,0,0.0324,0.000753,,0.648,0.41,133.009,197912.0,4,10
16071,32.0,0.596,0.797,,-7.007,1,0.0431,0.129,0.00626,0.337,0.651,127.736,199400.0,4,2
8740,57.0,0.428,0.922,,-4.029,1,0.0891,0.000329,0.00257,0.149,0.296,82.907,200800.0,4,8
16824,22.0,0.629,0.733,1.0,-13.401,1,0.0445,0.259,0.000307,0.162,0.847,130.391,160493.0,4,2
2858,24.0,0.547,0.798,2.0,-8.668,0,0.0375,0.0383,0.000375,0.0771,0.1,90.501,4.184933333,4,0
14274,31.0,0.626,0.425,,-7.753,0,0.0349,0.305,,0.273,0.216,135.342,252907.0,4,5
13170,43.0,0.441,0.267,6.0,-8.171,1,0.031,0.715,1.48e-06,0.11,0.0566,140.076,279968.0,4,6
5010,74.0,0.763,0.85,7.0,-3.052,1,0.0417,0.0304,1.21e-06,0.371,0.761,91.519,284907.0,4,5
17312,75.0,0.661,0.486,5.0,-4.438,1,0.0431,0.454,,0.0994,0.309,78.31,208692.0,4,9
10041,60.0,0.562,0.671,4.0,-7.801,0,0.0379,8.73e-06,0.000491,0.792,0.376,134.962,226733.0,4,8
6319,44.0,0.525,0.335,11.0,-15.751,0,0.0335,0.566,0.837,0.0931,0.285,106.444,4.052133333,4,7
13256,30.0,0.322,0.719,7.0,-5.142,1,0.0337,0.0328,9.76e-05,0.137,0.391,77.44,232627.0,4,10
12183,50.0,0.532,0.598,8.0,-5.826,0,0.0276,1.32e-05,2.33e-05,0.0729,0.133,92.036,236560.0,4,10
16076,57.0,0.69,0.665,6.0,-6.963,0,0.0746,0.597,,0.606,0.423,88.018,199373.0,4,5
4804,51.0,0.491,0.465,7.0,-12.068,1,0.0269,0.361,0.268,0.157,0.0498,139.897,4.408716667,4,0
15718,33.0,0.514,0.273,4.0,-8.322,1,0.0376,0.956,,0.0829,0.496,92.879,4.318666667,4,3
3132,8.0,0.538,0.828,9.0,-11.304,1,0.0831,0.391,0.744,0.146,0.773,128.03,2.353733333,4,0
16879,45.0,0.562,0.444,7.0,-11.08,0,0.0273,0.443,0.0108,0.0943,0.205,140.035,250880.0,4,8
3189,43.0,0.626,0.721,9.0,-6.35,0,0.0305,0.0014,0.00575,0.203,0.493,116.414,237440.0,4,8
118,47.0,0.449,0.854,3.0,-8.261,1,0.0431,4.62e-05,0.016,0.246,0.408,152.142,309827.0,4,8
1641,71.0,0.822,0.66,1.0,-3.637,1,0.0819,0.111,,0.143,0.802,113.956,265263.0,4,6
845,22.0,0.189,0.872,2.0,-4.918,1,0.0528,3.16e-05,0.9,0.125,0.122,109.953,315856.0,4,8
8577,61.0,0.666,0.798,9.0,-11.26,1,0.0477,0.00848,0.00186,0.585,0.442,115.382,299680.0,4,8
1596,73.0,0.578,0.756,2.0,-5.82,1,0.115,0.157,0.000232,0.249,0.663,176.739,201173.0,4,10
9177,63.0,0.451,0.364,9.0,-13.126,1,0.0436,0.469,,0.197,0.298,154.206,444053.0,4,10
9545,44.0,0.599,0.0424,4.0,-12.099,1,0.0572,0.996,0.00176,0.185,0.186,90.001,176133.0,4,2
13325,55.0,0.854,0.602,6.0,-10.162,0,0.32,0.0689,,0.292,0.592,99.429,252520.0,4,5
10316,63.0,0.779,0.963,2.0,-2.125,0,0.0399,0.0334,0.493,0.664,0.759,127.941,222187.0,4,9
11303,23.0,0.699,0.539,1.0,-9.335,0,0.0293,0.834,0.0985,0.0953,0.454,150.018,178400.0,4,6
10365,68.0,0.551,0.86,7.0,-7.839,1,0.0796,0.262,4.57e-06,0.0558,0.723,136.921,141507.0,4,6
5619,13.0,0.481,0.572,2.0,-8.031,1,0.0465,0.0168,0.731,0.164,0.136,170.007,308970.0,4,6
11590,50.0,0.51,0.863,4.0,-4.56,0,0.402,0.155,2.93e-06,0.375,0.628,85.599,245827.0,4,5
13480,19.0,0.642,0.516,11.0,-7.804,1,0.0458,0.36,0.399,0.0835,0.695,83.442,222235.0,4,6
3382,44.0,0.365,0.94,1.0,-3.325,0,0.151,0.000727,0.000226,0.093,0.318,199.918,252300.0,4,10
7933,80.0,0.417,0.934,7.0,-3.908,0,0.119,0.000278,0.0015,0.132,0.287,127.066,210240.0,4,8
12370,1.0,0.331,0.512,,-4.793,1,0.0317,0.275,,0.335,0.13,141.523,3.277783333,4,9
15134,60.0,0.712,0.759,11.0,-5.397,1,0.334,0.0161,0.0808,0.217,0.738,79.102,249333.0,4,9
815,63.0,0.57,0.431,9.0,-8.685,0,0.178,0.583,,0.105,0.433,154.918,215496.0,4,5
8043,50.0,0.572,0.857,4.0,-9.845,0,0.037,0.00341,0.0146,0.155,0.671,133.893,259667.0,4,6
2368,39.0,0.537,0.371,2.0,-12.68,1,0.0289,0.634,0.206,0.0928,0.299,143.839,252770.0,4,9
7119,66.0,0.726,0.897,,-3.534,1,0.0353,0.0257,0.0187,0.126,0.715,120.494,165095.0,4,9
5433,27.0,0.749,0.46,9.0,-7.147,1,0.0433,0.738,0.0102,0.0727,0.66,95.801,136147.0,4,2
3921,61.0,0.532,0.203,9.0,-8.524,0,0.0668,0.829,,0.108,0.543,89.646,259920.0,4,10
17289,52.0,0.682,0.454,1.0,-9.297,0,0.0584,0.0163,,0.0683,0.0734,115.971,202171.0,4,9
224,25.0,0.681,0.929,8.0,-4.071,1,0.0324,0.214,,0.0375,0.793,109.982,229933.0,4,9
5717,41.0,0.475,0.541,5.0,-11.89,0,0.0749,0.466,1.24e-05,0.319,0.596,131.121,423160.0,4,2
5084,63.0,0.695,0.878,1.0,-3.429,0,0.0441,0.153,,0.0764,0.969,162.898,177835.0,4,9
11989,72.0,0.599,0.807,4.0,-4.679,1,0.0402,0.202,,0.196,0.812,172.017,2.79045,4,4
950,,0.493,0.968,1.0,-3.615,1,0.0974,8.56e-05,3.65e-05,0.323,0.592,119.641,164927.0,4,10
14151,79.0,0.356,0.917,9.0,-6.006,1,0.0479,0.0335,,0.406,0.518,171.176,357267.0,4,10
6752,36.0,0.374,0.951,10.0,-4.4,0,0.113,0.0189,0.0112,0.0933,0.48,132.835,180587.0,4,2
8311,26.0,0.451,0.912,2.0,-4.33,1,0.0671,0.000452,0.00429,0.348,0.513,116.039,219141.0,4,1
15093,,0.856,0.564,6.0,-6.295,0,0.392,0.00327,,0.134,0.483,77.972,135960.0,4,5
13759,31.0,0.653,0.414,,-14.137,1,0.027,0.922,0.766,0.09,0.181,100.018,216590.0,4,6
17510,44.0,0.398,0.544,8.0,-8.49,0,0.0337,0.83,0.0341,0.18,0.216,94.921,211286.0,3,6
5581,63.0,0.566,0.663,8.0,-9.068,1,0.0278,0.0945,0.294,0.0915,0.762,91.108,298760.0,4,10
17302,20.0,0.539,0.429,4.0,-13.747,0,0.0663,0.413,0.0221,0.0973,0.036,99.808,238853.0,4,6
10242,44.0,0.396,0.201,10.0,-15.007,0,0.0343,0.98,0.833,0.156,0.122,91.439,5.973416667,4,7
9814,46.0,0.529,0.748,,-6.108,1,0.0265,0.0226,,0.265,0.298,105.49,3.266,4,9
4258,55.0,0.677,0.743,6.0,-5.876,1,0.0611,0.0135,0.00222,0.0581,0.469,127.971,248200.0,4,10
11752,46.0,0.584,0.298,4.0,-9.104,1,0.0525,0.792,,0.106,0.227,79.061,212011.0,4,9
4472,57.0,0.836,0.74,9.0,-4.77,0,0.057,0.0622,0.0034,0.121,0.445,101.986,177920.0,4,6
6023,42.0,0.659,0.589,11.0,-9.924,0,0.184,0.409,6.74e-06,0.108,0.176,119.931,226866.0,4,5
14650,48.0,0.698,0.553,1.0,-7.615,1,0.0583,0.02,0.00174,0.0837,0.519,117.015,217489.0,4,10
353,35.0,0.46,0.223,2.0,-8.974,0,0.138,0.995,0.0957,0.253,0.306,78.306,188200.0,4,9
17722,14.0,0.555,0.983,10.0,-1.597,0,0.0738,0.0558,0.213,0.123,0.411,144.053,256766.0,4,5
1450,37.0,0.656,0.5,9.0,-12.391,1,0.295,0.849,,0.1,0.598,120.608,6.10445,4,3
14976,37.0,0.587,0.247,5.0,-13.394,0,0.0363,0.835,0.0687,0.0977,0.399,107.768,6.162666667,4,7
3604,33.0,0.724,0.734,2.0,-7.405,0,0.0466,0.418,,0.531,0.807,106.96,216912.0,3,9
14984,45.0,0.402,0.923,8.0,-5.596,1,0.0468,0.0037,,0.469,0.237,83.238,201229.0,4,1
13534,45.0,0.682,0.78,7.0,-9.948,1,0.0538,0.0114,0.735,0.0862,0.317,115.564,319760.0,4,6
2561,42.0,0.435,0.153,10.0,-11.536,1,0.0499,0.953,0.00155,0.11,0.326,182.647,3.42,4,0
15101,40.0,0.576,0.478,10.0,-4.028,1,0.027,0.724,,0.127,0.241,95.864,218992.0,4,2
15972,79.0,0.315,0.715,11.0,-8.072,0,0.0362,0.00125,7.97e-06,0.0942,0.497,155.925,289533.0,3,10
1745,67.0,0.598,0.662,4.0,-5.797,1,0.048,0.00301,0.000167,0.0812,0.531,174.937,141207.0,4,9
5506,57.0,0.546,0.867,11.0,-4.235,0,0.0354,0.0256,0.000229,0.221,0.189,127.988,322040.0,4,1
11372,43.0,0.487,0.57,5.0,-9.199,1,0.0294,0.204,0.000115,0.152,0.864,150.184,277261.0,4,6
8140,34.0,0.649,0.929,3.0,-13.082,1,0.0439,0.0302,0.77,0.339,0.517,131.711,294384.0,4,8
10372,34.0,0.383,0.909,1.0,-6.623,1,0.0825,2.62e-06,0.849,0.311,0.503,179.985,162000.0,4,8
1197,32.0,0.572,0.455,2.0,-14.201,1,0.0339,0.39,0.000121,0.0756,0.306,133.701,214571.0,4,10
7572,42.0,0.314,0.724,9.0,-3.169,0,0.0334,0.0225,0.87,0.108,0.449,149.681,171038.0,4,6
12468,42.0,0.489,0.502,3.0,-12.99,0,0.0305,0.829,0.924,0.11,0.245,109.993,332653.0,3,6
11081,63.0,0.543,0.316,4.0,-11.666,1,0.0307,0.95,0.672,0.0978,0.178,124.946,213373.0,4,6
12493,55.0,0.345,0.924,7.0,-7.767,0,0.0553,0.00376,,0.122,0.434,142.378,261733.0,4,8
16264,41.0,0.367,0.938,7.0,-4.643,1,0.0464,0.0052,5.18e-06,0.428,0.556,177.916,214880.0,4,6
13280,35.0,0.541,0.789,,-11.187,1,0.0707,5.67e-05,0.917,0.0821,0.83,156.263,219427.0,4,10
5949,1.0,0.478,0.292,10.0,-12.115,0,0.148,0.947,0.00713,0.179,0.768,169.319,3.303116667,4,3
5456,49.0,0.63,0.902,7.0,-4.265,1,0.103,0.00427,,0.328,0.759,120.964,214641.0,4,10
15701,38.0,0.459,0.58,4.0,-9.7,1,0.0353,0.00872,0.0203,0.124,0.185,128.789,325313.0,4,10
17319,35.0,0.375,0.958,7.0,-4.931,1,0.115,0.000722,0.00208,0.265,0.299,72.238,218051.0,4,8
11149,64.0,0.453,0.658,9.0,-13.472,1,0.0539,0.741,0.0288,0.135,0.761,203.871,155333.0,4,10
9524,48.0,0.745,0.482,1.0,-11.247,1,0.45,0.465,,0.0983,0.726,143.338,198042.0,4,5
6244,43.0,0.504,0.607,7.0,-8.561,1,0.033,0.0288,0.342,0.112,0.0366,101.031,318694.0,4,6
8884,29.0,0.538,0.741,11.0,-10.521,0,0.0304,0.000316,0.0364,0.158,0.93,109.318,189467.0,4,10
2768,53.0,0.51,0.98,,-3.341,1,0.105,0.000722,,0.339,0.4,147.991,173800.0,4,9
17704,25.0,0.518,0.219,7.0,-18.147,1,0.034,0.784,0.0612,0.985,0.5,77.959,339320.0,4,10
3212,,0.705,0.862,,-5.962,0,0.0921,0.0884,0.918,0.26,0.424,125.303,237342.0,4,1
1000,46.0,0.674,0.406,,-9.327,0,0.0534,0.786,,0.101,0.429,99.701,200547.0,4,9
1956,53.0,0.924,0.766,10.0,-4.092,0,0.256,0.051,,0.0981,0.455,132.06,191713.0,4,5
2793,68.0,0.481,0.94,7.0,-5.204,1,0.066,0.000891,,0.0939,0.66,96.493,189333.0,4,10
9172,63.0,0.454,0.778,9.0,-4.225,1,0.0449,0.00998,,0.0427,0.704,127.158,177947.0,4,6
12219,47.0,0.858,0.609,1.0,-10.695,1,0.113,0.0542,9.04e-05,0.315,0.478,107.978,222840.0,4,5
8177,18.0,0.365,0.512,9.0,-11.036,1,0.0546,0.625,0.0977,0.145,0.457,79.284,257561.0,4,6
17343,18.0,0.27,0.441,11.0,-10.699,1,0.0562,0.906,0.0077,0.131,0.181,172.764,3.987533333,3,0
2323,35.0,0.858,0.442,1.0,-10.549,1,0.263,0.000797,,0.115,0.224,135.953,98827.0,4,5
15688,28.0,0.603,0.323,5.0,-8.043,0,0.0322,0.837,6.88e-05,0.11,0.153,145.787,220283.0,4,9
11751,57.0,0.303,0.648,,-6.795,1,0.0512,0.642,0.053,0.407,0.644,170.379,412960.0,3,2
17345,55.0,0.577,0.677,3.0,-10.327,1,0.0245,0.367,,0.493,0.683,92.007,319427.0,4,10
17814,73.0,0.721,0.521,2.0,-8.123,1,0.0613,0.0708,0.00545,0.127,0.942,123.118,261413.0,4,1
14097,14.0,0.346,0.359,4.0,-11.443,0,0.0323,0.671,,0.141,0.222,133.374,265760.0,3,10
6171,29.0,0.5,0.673,10.0,-10.292,1,0.0367,0.0729,0.0147,0.493,0.56,149.326,3.822666667,4,9
16004,50.0,0.797,0.542,1.0,-5.131,1,0.0345,0.039,,0.314,0.394,102.045,192773.0,4,1
17337,70.0,0.761,0.711,9.0,-7.989,1,0.0604,0.0174,0.000101,0.0652,0.947,105.448,310387.0,4,10
15952,25.0,0.874,0.876,4.0,-8.3,0,0.153,0.377,,0.194,0.851,106.68,527760.0,4,5
1287,48.0,0.617,0.461,5.0,-14.485,0,0.0434,0.148,0.0151,0.12,0.828,93.853,288400.0,4,10
8002,3.0,0.668,0.645,1.0,-5.986,0,0.0483,0.0131,1.65e-05,0.138,0.424,155.013,164118.0,4,5
16106,48.0,0.686,0.328,11.0,-5.013,0,0.0353,0.459,,0.128,0.466,80.098,194827.0,4,9
7960,72.0,0.751,0.857,1.0,-4.385,0,0.0752,0.31,,0.0801,0.501,104.984,151999.0,4,9
12702,53.0,0.262,0.988,11.0,-4.922,0,0.253,0.00655,0.897,0.132,0.227,91.319,290280.0,4,8
14021,1.0,0.409,0.488,2.0,-7.186,1,0.0337,0.299,,0.107,0.181,67.314,4.03155,4,9
7185,50.0,0.18,0.244,6.0,-17.797,0,0.0371,0.88,0.918,0.0978,0.0586,73.16,232040.0,5,1
14993,,0.487,0.785,6.0,-5.857,1,0.0303,9.35e-05,0.0341,0.349,0.259,95.961,212883.0,4,10
2616,56.0,0.579,0.731,7.0,-5.659,1,0.0323,0.244,,0.297,0.618,133.582,3.497783333,4,4
9447,39.0,0.558,0.328,4.0,-8.156,1,0.0265,0.896,,0.109,0.39,97.519,174268.0,4,9
13554,6.0,0.453,0.322,8.0,-13.662,0,0.0296,0.291,0.684,0.0819,0.741,81.692,3.053783333,4,3
6356,30.0,0.498,0.496,2.0,-7.494,1,0.0291,0.00676,0.00149,0.623,0.153,140.019,241302.0,3,10
8603,69.0,0.396,0.351,4.0,-7.787,1,0.0655,0.591,,0.158,0.245,182.457,220867.0,3,9
16672,28.0,0.775,0.81,7.0,-4.89,1,0.0744,0.499,3.62e-06,0.0773,0.322,99.978,201093.0,4,9
11887,,0.427,0.594,,-6.992,1,0.441,0.115,,0.0947,0.222,203.617,134686.0,4,5
11907,32.0,0.881,0.691,5.0,-6.431,1,0.379,0.13,,0.469,0.792,134.042,197830.0,4,5
8495,34.0,0.285,0.799,5.0,-6.216,0,0.109,0.0665,0.00186,0.96,0.611,154.487,304093.0,4,2
14600,30.0,0.696,0.63,7.0,-8.057,1,0.0287,0.387,1.57e-05,0.352,0.883,96.032,218125.0,4,2
